username,userid,profile_location,created_at,text,retweet_count,source,coordinates
ana germ,257563890,"New York, USA",2023-03-03 21:25:13,@transwolverine even in the small catholic hs I went to for a year there were openly lgbtq+ people wtf,0,Twitter for Android,
Call me Cassandra 😈🕉 🇺🇦🏳️‍⚧️🏳️‍🌈🇺🇸🐕🌊,708875314462658560,NYC ,2023-03-03 21:18:17,"@Artistlearning They're suicidal anyway 
The pandemic showed that. Their politics too. Go ahead. Disenfranchise wom… https://t.co/AlZSHRvj0b",0,Twitter for Android,
Sam E. Antar,17893558,"New York, NY",2023-03-03 21:10:29,Many more people in the LGBTQ+ community would vote Republican if the far right in the party minded their own busin… https://t.co/8ULswO3vdz,7,Twitter for iPhone,
SAGE USA,113523341,"New York, NY",2023-03-03 21:08:03,"For #BiHealthMonth, we have partnered with @BRC_Central to bring you ten tips for Bi+ inclusion in programs and ser… https://t.co/4Qw2KbvqMO",8,Meltwater Social,
AJ_yoongis#1,1346863729015738374,"New York, NY",2023-03-03 20:58:56,@lilbaggins24 @RepubsAreNeat @VTallcott @Wildcard38 @DoctorDiehard @Gspothitter4L @easybreezylive @GDP_Misleads… https://t.co/yJ6iiZIIAn,0,Twitter for iPhone,
Rolling Stone,14780915,"New York, New York",2023-03-03 20:48:01,"According to CNN’s KFile, Ron Peri, a former pastor from Orlando, once called LGBTQ people a form of “evil” that ne… https://t.co/3yjnBd5p3Q",14,SocialFlow,
Cameron B,1287524658024189954,"New York, USA",2023-03-03 20:47:57,"@Wags_Official @JesseKellyDC I appreciate you more and more every day, man. Thank you for being a truly decent huma… https://t.co/avXAoqTXWl",0,Twitter for Android,
BrooklynDad_Defiant!☮️,1640929196,"Brooklyn, NY",2023-03-03 20:28:23,"The fact that the right cares so much about large crowds makes their anemic audiences funny, but there is nothing f… https://t.co/183K4TtMWs",185,Twitter Web App,
Lisa Kearns (Post: @LisaKearns),2472593665,"New York, NY",2023-03-03 20:27:58,DeSantis appointee to new Disney oversight board suggested tap water could turn people gay. https://t.co/ZQlT6ruFmH,0,Twitter Web App,
Spectrum News NY1,43425975,New York City,2023-03-03 20:25:39,"Here is a list of some of the street landmarks, community groups, and locations considered safe havens that provide… https://t.co/vKWo5sW2n0",3,Twitter Web App,
Arcus Foundation LGBTQ Social Justice,427461095,"New York, NY",2023-03-03 20:25:11,"Have you met our latest partners in #SocialJustice? 

Learn about their work to keep #LGBTQ communities safe in the… https://t.co/N0ONP4RU9q",0,Hootsuite Inc.,
Spectrum News NY1,43425975,New York City,2023-03-03 20:24:23,"Jackson Heights has a long history of LGBTQ activism. 
Former City Councilmember Daniel Dromm co-founded the Queens… https://t.co/CYPIjc0PLz",1,Twitter Web App,
Mike -GayLeansRightAlt,1624148585024479237,"New York, USA",2023-03-03 20:03:27,@Angelsrage3 @libsoftiktok Oddly enough the link wouldn’t load for me and the website https://t.co/yAfCCL3XwO I couldn’t find any info.,0,Twitter for iPhone,
"Bruno Lanfernini, CFP®",1336671230842302464,New York,2023-03-03 20:00:17,"Building a life together is exciting, but many of the challenges LGBTQ+ couples face are financial. Reach out today… https://t.co/hpnSDWUg0w",0,Hearsay Social,
The Center,25358498,"New York, NY",2023-03-03 20:00:01,"#BroadwayBackwards returns on March 13, and we want you to be there! It’s the only annual event on a Broadway stage… https://t.co/BF0nWDrY8O",2,Sprinklr Publisher,
Brian,747925998637842432,New York,2023-03-03 19:53:37,@nemerzain @voxdotcom Because the LGBTQ cult can’t leave well enough alone. Assimilate or be destroyed,0,Twitter for iPhone,
The New Republic,82689705,"New York, NY",2023-03-03 19:52:26,Texas Republicans want to ban public school libraries from having books that feature same-sex couples and transgend… https://t.co/cwLIxKbuVH,2,Echobox,
anne hays adkison,1164196060421660672,"Brooklyn, NY",2023-03-03 19:50:46,My alter ego has a blog. https://t.co/keZEGreePO,0,Twitter for iPhone,
Mary Anne Gruen,30706941,New York ,2023-03-03 19:43:32,Check out this article: https://t.co/95kERqdXw7 - Someone needs to ask this DeSatan guy why he decided to serve Evi… https://t.co/vFDNE2OKua,0,Twitter Web App,
͏ ͏ ͏ ͏ ͏ ͏ ͏͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏,735157160,New York City,2023-03-03 19:38:06,@VoiceIslanderFn Did you see the thread of the homophobic nyr admin dm'ing a fan saying she gets more respect from… https://t.co/JlVQffJUBO,0,Twitter for Android,
Pedro Frisneda,126499977,"New York, NY",2023-03-03 19:36:42,"LGBTQ+ youth are less likely to feel depressed with parental support, study says  https://t.co/06OTLZfoRg",0,Twitter Web App,
Tony Morrison,187092357,NYC,2023-03-03 19:34:38,"LGBTQ filmmakers! Take a look at this and please share for others!

Apply here: https://t.co/7NmWDJaFBi https://t.co/fe7K8BFHqr",0,Twitter Web App,
Marti,25030365,"New York, NY",2023-03-03 19:33:56,There is so much anti LGBTQ legislation happening so it’s nice to see that law makers in Michigan are moving in the… https://t.co/OZuxsMaJHC,12,Twitter for iPhone,
NYC WEED DELIVERY,112376430, NYC,2023-03-03 19:32:14,"Nyc Who need 🔥 weed.Hit that Dm button. #CannabisCommunity #cannabisculture #NYC #GamblingTwitter #CSGO #UWS
#UES… https://t.co/nsXWw5Ox0H",1,Twitter for iPhone,
🖕🙂Writish Banker🦁🤔,516425670,London - Hong Kong - New York ,2023-03-03 19:31:47,How's the LGBTQ+ community getting on in Ukraine? (Asking for a friend),2,Twitter for Android,
shell sheddy,720634976,new york city,2023-03-03 19:27:46,@DavidMDrucker @DonaldJTrumpJr Trump using Chocolate to diss #HersheyChocolates that supported #LGBTQrights with a… https://t.co/8rbQhuftZD,0,Twitter for Android,
em steck,1155388189,"New York, USA",2023-03-03 19:25:30,"NEW w/ @kfile and @scontorno: One of Ron DeSantis’ new appointees to the Disney oversight board, Ron Peri, has a hi… https://t.co/JfsOV2kD3v",1,Twitter for iPhone,
Devon Heinen,80483638,New York City,2023-03-03 19:24:36,One of the new #FarRight extremist anti-LGBTQ+ laws in #Tennessee bans gender-affirming care to minors. I specifica… https://t.co/E4wXdgy1fV,0,Twitter Web App,
Josh Encinias,161626249,New York,2023-03-03 19:15:28,"He's saying the quiet part of anti-LGBTQ legislation out loud. Thank you for outing the movement, Josh.… https://t.co/7eVUXYDMnP",0,Twitter Web App,
Josh Encinias,161626249,New York,2023-03-03 19:14:47,"He's saying the quiet part behind anti-LGBTQ legislation out loud. Thank you for outing the movement, Josh.… https://t.co/4yyuZZsQSB",0,Twitter Web App,
Amberly 🏳️‍🌈 🌻,834169510181625856,"New York, USA",2023-03-03 19:09:42,@Nebri8 We absolutely are not! Queer and here to stay. Sorry not sorry. #LGBTQ #QueerAndHere #Pride,0,Twitter for Android,
Annalisa Myer (she/her),1149788260027252741,"New York, NY",2023-03-03 19:06:04,I met a stellar undergrad student @SPSPnews interested in connecting with people doing LGBTQ+ research who are hiri… https://t.co/CqZ5deuf1B,13,Twitter Web App,
Michael Pastor,1324112852387586059,New York,2023-03-03 19:04:27,"""In the same discussion, Peri called homosexuality 'shameful,' linking it to disease. 'There are a lot of unhealthy… https://t.co/z57wkutlyz",0,Twitter Web App,
👑 Mr. Weeks 👑,1153603275306033152,"Bronx, NY",2023-03-03 19:02:36,"There's no Gay people in that country? Bro, you're tweeting this from America, where legislation is on the books no… https://t.co/0aJ74oRiLD",1,Twitter for Android,
julesy,9060352,NYC,2023-03-03 19:01:01,a new interview w Chris McCarthy CEO of showtime/paramount plus programming. this sounds really good for The L Word… https://t.co/FwOnfmflEd,10,Twitter for iPhone,
Devon Heinen,80483638,New York City,2023-03-03 19:00:27,"#BREAKING
WH Press Sec Karine #JeanPierre presser: Says re: #Tennessee's two new #FarRight extremist anti-LGBTQ+ la… https://t.co/GJgsVP23AY",0,Twitter Web App,
Carl Quintanilla,114782468,nyc ,2023-03-03 18:52:32,"“.. one of five people who will now oversee the #ReedyCreek Improvement District ..”

⁦@KFILE⁩ $DIS  https://t.co/mRhBFvW5hJ",16,Twitter for iPhone,
Quinzell🥶Qing,1321762939448209408,"Brooklyn, NY",2023-03-03 18:47:13,"i wanna draw ✍🏾 lgbtq 🏳️‍🌈 Art today 
And i will 🙆🏾‍♂️",0,Twitter for iPhone,
Out Magazine,21713274,"New York, NY",2023-03-03 18:45:42,#StarTrek has always been inclusive of LGBTQ+ actors and characters. https://t.co/5CMU2Lmn0x,1,RebelMouse Application,
shadow_band69,1595062263911796736,"Brooklyn, NY",2023-03-03 18:42:04,@BillboardChris @RepMTG Oh hunny you really shouldn't talk about things you don't know anything about. The only thi… https://t.co/I4eHwG7csN,0,Twitter for Android,
bee🐝🏳️‍⚧️,1269687662111326215,NYC,2023-03-03 18:40:41,@JUNlPER I was struck when Zooey Z was on your stream a couple weeks ago saying that most GOP reps are indifferent… https://t.co/ag0hByWoKq,1,Twitter Web App,
Jamie O'Brien,1360156843,"New York, NY",2023-03-03 18:28:33,"@HouseGOP @SenateGOP @SpeakerMcCarthy @LeaderMcConnell After you steamroll over the LGBTQ+, who is your next target… https://t.co/8wwsyWb0Yn",0,Twitter Web App,
Howard Sherman,23129453,New York NY,2023-03-03 18:17:02,"“Yes, I'm from NY. Why do I care about what happens in Fort Wayne? Because every theatre kid matters to me.” I spok… https://t.co/xmifouXqcl",3,Twitter Web App,
Peter Brosnan,1481853097009991680,USA New York,2023-03-03 18:13:55,That is the same rant that the KKK used saying that black men will be coming for white women.  GOP will tell their… https://t.co/QQUOW1UJpk,0,Twitter Web App,
Mark Espinola 🇺🇸,838619254530408449,NYC ,2023-03-03 17:58:58,"47-year-old Patrick Lewis Wojahn, a regular White House guest and the first openly gay man to take mayoral office i… https://t.co/0ICQh6rGzu",0,Twitter Web App,
Kat Tenbarge,429485301,"Brooklyn, NY",2023-03-03 17:58:00,"No, Amber Heard is not the reason survivors aren’t believed and no, trans people are not responsible for legislativ… https://t.co/iHvZIK3pFy",317,Twitter for iPhone,
mya ˚₊· ͟͟͞͞➳❥,966842471157325824,nyc,2023-03-03 17:53:12,"the funniest things to happen to me in february include: 
- getting accused of dehumanizing LGBTQ+ people by raisin… https://t.co/HiJSH3qhqM",0,Twitter for iPhone,
"Mark O'Connell, LCSW",533276720,"New York, NY",2023-03-03 17:51:21,The exquisite memoir The Family Outing by @jessiwrites is an emboldening illustration of what life can be like when… https://t.co/Mm8lOL1mWX,1,Twitter Web App,
Kara & Deb,488022135,Queens,2023-03-03 17:25:32,"@HalSparks Attacks on LGBTQ people's rights, voting rights, abortion rights, the environment and the heart of democ… https://t.co/m3aRsEW9hR",0,Twitter Web App,
SAGE USA,113523341,"New York, NY",2023-03-03 17:25:21,"Join the fight to support LGBTQ+ elders and youth across New York, preserve healthcare access, and protect incarcer… https://t.co/ugQd2KvZZy",3,Twitter Web App,
Yvette D. Clarke,240812994,"Brooklyn, NY",2023-03-03 17:22:30,"Rather than focus on actual policy issues, the far-right would rather spend their time misconstruing what drag real… https://t.co/Ooxbj7BzIq",2,Twitter Web App,
Alex Cat 🐱,1012128182873411584,"Brooklyn, NY",2023-03-03 17:21:26,"A bunch of assholes. Drag, being trans, or any other expression of gender identity, is NOT a crime and should be pr… https://t.co/QxMkQ012it",0,Twitter for iPhone,
"Z Paige L’Erario, MD",616068113,"New York, NY, USA",2023-03-03 17:17:33,Just voted on #Doximity for the US News and World Report’s Best Hospitals for #Neurology and #Neurosurgery.  Please… https://t.co/SNntifKzvL,0,Twitter for iPhone,
Comic Book Club,49010775,"New York, NY",2023-03-03 17:15:24,“There are so many different ways to be gay!” Our Flag Means Death cast and their connection with the queer communi… https://t.co/IOpERL9OuE,0,SocialDog for Twitter,
Chiara Bottici,1493698327325597837,New York,2023-03-03 17:15:16,"so happy GSSI are able to offer this 
FREE ONLINE SEMINAR ON DECOLONIZING AND GLOBALISING LGBTQ+ STUDIES! register… https://t.co/3zTOWlrDhB",1,Twitter Web App,
Rogelio Guilherme 🏳️‍🌈,15304679,"New York, New York",2023-03-03 17:11:35,@wanyeburkett Nearly one third of LGBTQ youth report experiencing homelessness,0,Twitter for iPhone,
Ms. Lonnie 🦋💜🤗,853711965541105664,"New York, USA",2023-03-03 17:10:40,"The supporters of LGBTQ are many

The haters are loud

Love wins

#ONEV1 #FreshResists #Dems4Rights https://t.co/qGDqiJlBAX",33,Twitter Web App,
Ivan Quintanilla,110804068,"New York, NY",2023-03-03 17:10:30,I'm adding #Rwanda to my bucket list! https://t.co/DuKdeF31zJ @visitrwanda_now @bisate_lodge @sourcejourneys #SourceJourneys,0,Twitter Web App,
Astra House,1261637512222605318,"New York, NY",2023-03-03 17:10:00,"""Esther Yi’s debut is absurdly funny, brilliantly surreal and wildly unique. It speaks to 21st century technosociet… https://t.co/cSxsJAwaSz",0,Twitter Web App,
Rogelio Guilherme 🏳️‍🌈,15304679,"New York, New York",2023-03-03 17:09:51,@doublespeak152 @wanyeburkett I agree with you completely! I just think you underestimate how many young LGBTQ indi… https://t.co/KmNWKQlIlK,0,Twitter for iPhone,
American LGBTQ+ Museum,1005097169559457792,New York City +,2023-03-03 17:03:05,"Co-presented with @CentreForGender, @gnwp_gnwp, @ColombiaDiversa, @Canada_YPS and @GAPS_Network.",0,Twitter Web App,
American LGBTQ+ Museum,1005097169559457792,New York City +,2023-03-03 17:00:43,Interested in efforts to Queer Peace/Security? Curious about co-creating ways forward to amplify LGBTQIA+ leadershi… https://t.co/n2NAccxX3D,2,Twitter Web App,
NEW Pride Agenda,1406003745788465159,"New York, NY",2023-03-03 16:54:13,We’d like to thank @NYSHumanRights Commissioner Imperial and her team for attending our monthly support group and p… https://t.co/8lquRTIZ4p,1,Twitter for iPhone,
David Hughes,69649516,New York City,2023-03-03 16:51:32,"I hope it spreads to TN, KY and everywhere these misguided &amp; extreme anti-drag and anti-LGBTQ+ measures are being a… https://t.co/dSewtom2ss",1,Twitter for iPhone,
Amida Care,3240962355,"New York, NY",2023-03-03 16:46:08,"Game night is on! Join Amida Care and @TenzMagazine  for They Are Playing Games on Tuesday, March 7 at 8 pm. Test y… https://t.co/K2giKPIhLu",1,Sprout Social,
LaGuardia and Wagner Archives,1093117975,"Long Island City, New York ",2023-03-03 16:45:00,"The Lesbian &amp; Gay Big Apple Corps (now Queer Big Apple Corps) performs at the NYC Council Gay Pride Celebration, Ju… https://t.co/wzUJM3ZNiy",1,Twitter Web App,
Michael Adams,2798820095,"New York, NY",2023-03-03 16:44:40,"It's #WomensHistoryMonth -- Let's celebrate the contributions of women to the #LGBTQ community, #allies and members… https://t.co/dJUXF9yRDj",0,Twitter Web App,
Benjamin Ryan,1666939494,New York City,2023-03-03 16:44:27,"@ParkerMolloy @tomscocca @JuliaSerano You're welcome to read my reporting on the subject, Parker, which you can fin… https://t.co/bNdbRQtotH",0,Twitter Web App,
Tracey Porpora,701184211,NYC,2023-03-03 16:42:33,"‘Crawl for All’ to benefit bars, restaurants impacted by St. Pat’s Parade LGBTQ+ exclusion https://t.co/sanzWReuWt",0,Twitter Web App,
Stefanie Kammerman/The Stock Whisperer,1700112116,New York,2023-03-03 16:42:21,Montana rep files bill to ban blood donations from people vaccinated against COVID-19 wow!  https://t.co/5POuSETUcW,8,Twitter for iPhone,
Office of the Public Advocate Jumaane D. Williams,1079886570671534080,"New York, NY",2023-03-03 16:41:22,"Today, our LGBTQ and Health Coordinator Kim Watson-Benjamin will join @ceyenne3 of @GlitsInc and panelists for a sp… https://t.co/SDqJltcuQP",2,Twitter Web App,
Josh,819886285,"New York, USA",2023-03-03 16:08:55,@BitWennington @sharkzfanz @jacksonhinklle It’s almost as if this was in response to an accusation that the entire… https://t.co/oB7hBJhcuR,0,Twitter for iPhone,
SiriusXM Progress,353272992,New York,2023-03-03 16:02:42,"""It's clearly anti-drag, anti-LGBTQ people.

@HayesBrown tells @DeanObeidallah that Tennessee's new laws targeting… https://t.co/KabDnAfcWh",9,TweetDeck,
Chiara Bottici,1493698327325597837,New York,2023-03-03 15:54:21,"@TheNewSchool 
ONLINE | 10 Week Seminar: Decolonizing and Globalizing LGBTQ+ Studies
FREE! REGISTER HERE:
https://t.co/hCmVUzsdSc",0,Twitter Web App,
Fox5NY,9229672,New York,2023-03-03 15:45:17,The bill marks the second major proposal targeting the LGBTQ community that Tennessee lawmakers have passed this le… https://t.co/15LwlZ6NTX,1,True Anthem,
Tracee Ellis Boss,1443655404983144454,"Jamaica, NY",2023-03-03 15:44:08,@foreverimbetter It’s crazy that people don’t realize white transphobes are ALWAYS also racist. When they talk abou… https://t.co/zZaWZSiRSK,0,Twitter Web App,
Chiara Bottici,1493698327325597837,New York,2023-03-03 15:30:28,"here are some GSSI events! speakers include:  Nancy Fraser, Alyssa Battistoni, David Harvey, Rocio Zambrana. and a… https://t.co/InYP5MDTcC",2,Twitter Web App,
Drieux Koeppel,787577869,"New York, USA",2023-03-03 15:21:16,@JebraFaushay An old statement. The AMA and APA state sexual orientation and gender identity can vary. All are norm… https://t.co/WDzkHhbJlr,0,Twitter Web App,
Jonathan Friedman 📚,3088563219,"New York, NY",2023-03-03 15:19:39,Don't miss the part where it would also BAN referring to websites that contain these topics. Breathtaking when you… https://t.co/tdQgxC7C5v,6,Twitter Web App,
Jonathan Friedman 📚,3088563219,"New York, NY",2023-03-03 15:19:38,"A new bill in Texas, SB 1443, looks to take the censorship crusade in schools to another level. 
It would ban LGBTQ… https://t.co/btIxoX8OYx",21,Twitter Web App,
Visegrad Human Rights Watch,1604821499986190409,New York,2023-03-03 15:16:02,#LGBTQ rights are #HumanRights. So much left to do in 🇸🇰 for #equality and #respect https://t.co/qJ7uhzP4bu,0,Twitter Web App,
LMNOP,1577801926154108928,"New York, NY",2023-03-03 15:13:17,@PinkNews Stop saying LGBTQ+.,0,Twitter for iPhone,
SelectHealthNY,1217852423840108544,"New York, NY",2023-03-03 15:05:06,"Who runs the world? Girls! Check out @smithsonian's this list of 9 LGBTQ+ women who made history:
https://t.co/TOFAVZsUaf",0,Sprout Social,
Drieux Koeppel,787577869,"New York, USA",2023-03-03 15:03:40,@matchpoint1234 @4HumanUnity @NoLieWithBTC @JesseKellyDC Us LGBTQ guys? Nah. Just a Christian with TWO folks close… https://t.co/R9mNGy03S4,0,Twitter Web App,
Marti,25030365,"New York, NY",2023-03-03 15:01:06,"Anti LGBTQ legislators, even if they are gay, like @Santos4Congress are dangerous. Trans kids are under attack, tra… https://t.co/nZNZjMHgby",2,Twitter for iPhone,
Kathleen Carter,23099094,NYC,2023-03-03 14:58:46,"WILD, BEAUTIFUL, AND FREE by @Sophfronia is a ""fresh &amp; absorbing story of one woman’s journey through love, loss, e… https://t.co/2Kc6fbdsFV",2,Twitter Web App,
Marti,25030365,"New York, NY",2023-03-03 14:57:01,I spoke w @racheljanfaza at @TeenVogue about @Santos4Congress &amp; why his alignment w anti LGBTQ legislators is dange… https://t.co/e1UwjjnsHI,8,Twitter for iPhone,
DeplorableNeanderthal,1688399893,"New York, USA",2023-03-03 14:53:57,Arizona school board member says district should reject hiring teachers with Christian values: 'Not...safe'… https://t.co/DY6j6yiO4y,0,Twitter Web App,
Scott Knight🇺🇸,1594147046499520512,"New York, USA",2023-03-03 14:48:06,"@sullydish You are tras. You promoted, defended and stood by these fascist of the far left. Eliminate the sexual de… https://t.co/2HtOsnDo1c",0,Twitter for iPad,
Reed Dunlea,117492112,"Brooklyn, NY",2023-03-03 14:46:30,Council removes anti-LGBTQ Vickie Paladino from Mental Health Committee https://t.co/t66JnElDvy,36,Twitter Web App,
Julianna High Priestess of Stellar,21429951,New York City,2023-03-03 14:35:21,@dom_lucre Like you I accept the LGBTQ into my circle. “With liberty and justice for all”,0,Twitter for iPhone,
"James Martin, SJ",226320142,New York City,2023-03-03 14:32:35,"David Palmieri, a longtime Catholic secondary school educator, begins a deeply researched, three-part series on new… https://t.co/fHZnczwWM1",23,Twitter Web App,
Danielle Moodie,104671648,"Brooklyn, NY ",2023-03-03 14:30:29,The Republican Party is happy to have children as young as three doing active shooter drills because they refuse to… https://t.co/arCyYoPQ5m,27,Twitter for iPhone,
Michael J. Gershon,1617179963920187398,"Brooklyn, NY",2023-03-03 14:23:47,@JaneBColeman @LegInsurrection YU is a religious school and the principles of Judaism doesn’t go with LGBTQ.  Stude… https://t.co/9giizkPOhz,0,Twitter for iPhone,
Przemek Godycki,1362527109793669127,"Brooklyn, NY",2023-03-03 14:18:15,"@TheRabbitHole84 Perhaps lgbtq people are not that marginalized because they are on the most popular chocolate, replacing the woman.",0,Twitter for iPhone,
Kevin Lawrence,3304957341,"New York, NY",2023-03-03 14:10:16,"@CaseyDeSantis @RonDeSantisFL And yet your fascist hate-filled husband bans books written by ""woke"" -- LGBTQ+ and B… https://t.co/T74ops08OB",0,Twitter for iPhone,
UWSINGA,337755799,New York City,2023-03-03 14:09:47,@GOP You’re joking right? As you try to tell people what books they can read? Tracking #women’s sexual cycles?  Res… https://t.co/EgzPSpbYKM,0,Twitter for iPhone,
Jay Davis 🇺🇸,1541647498330112000,"Newark, NJ",2023-03-03 14:07:04,@wonispotts Uncle Stud got her wake up call. She did all that caping for the White LGBTQ too.,0,Twitter Web App,
Mr. Josey Wales,19328965,"New York, USA",2023-03-03 14:03:46,"LGBTQ-Activist Dem Mayor, Who Was 'Mentored' by Buttigieg, Arrested for Vile Charge https://t.co/nL0cAXXCyY",1,Twitter Web App,
Marxe School,890589881675784192,"New York, NY",2023-03-03 14:03:16,"📣 #DEI FRIDAYS is today!!! To be an activist and/or ally, we must ensure that we create and sustain safe spaces for… https://t.co/2gEjNI0z5z",0,Hootsuite Inc.,
Tuch,1205184843832799239,"Manhattan, NY",2023-03-03 14:01:49,@ninaturner No problem at all with the LGBTQ community. Real problem with it being the greatest priority in the 3rd… https://t.co/yzgoD6x0xC,0,Twitter for iPhone,
"Im black, hello",414444434,"Manhattan, NY",2023-03-03 13:52:45,"@KierraSheard @YoungMuli_ You do realize the hand movements you tried to do, and the track you’re singing over… are… https://t.co/fcjEkNgcgA",0,Twitter for iPhone,
I'm Peach Mint 🌹🔥,1931746832,"New York, NY",2023-03-03 13:48:16,"@GOP Meanwhile you try to control women, are pushing to end the LGBTQ community, push for insane military budgets,… https://t.co/6A9okbYn7M",0,Twitter for Android,
Raymond Ranaletta,1508135282964680704,"New York, USA",2023-03-03 13:47:09,The lunatics have taken over the asylum in NYC and are punishing the remnant of sanity left in local government.… https://t.co/PjXL3EezeU,1,Twitter for Android,
Chris DeVita,24496581,New York City,2023-03-03 13:45:57,"Reminder that this blizzard of hateful legislation and violent rhetoric is making your LGBTQ family stressed, frigh… https://t.co/6lPgGrBO0K",0,Twitter for iPhone,
Megan (she/her),117288030,NYC ,2023-03-03 13:38:45,"Filicides can be femicides.
Kathryn Newhouse was a 19 year old autistic trans woman killed by her father last year.… https://t.co/ilCjpo1RdD",0,Twitter for iPhone,
James,44287777,New York City,2023-03-03 13:38:32,"@patriottakes These fake Christians don’t like it when you call them out on their hypocrisy and crimes. It makes it more difficult to grift off their cult. Matt &amp; Mercedes Schlapp are the worst. They despise and preach hate about LGBTQ, when in fact that’s who they are. https://t.co/3UjHpEQqZn",0,Twitter for iPhone,
Meredith Plays Horn,951375752,Brooklyn ,2023-03-03 13:36:54,"When I was on tour, I went to a number of underground gay bars/clubs in red states. What I learned is this: the red… https://t.co/WvTCiRFBy4",0,Twitter Web App,
Shana Darabie,1088092514001866753,"Brooklyn, NY",2023-03-03 13:27:37,I'd explained Lawrence v. Texas to my son a few months back. He still can't conceive of the fact gay people only re… https://t.co/kH0fDycBA1,0,Twitter for Android,
translashmedia,1104160749700681730,"New York, USA",2023-03-03 13:17:06,#AntiTransHateMachine: CA teenager &amp; detransitioner Chloe Cole has become a star in the movement to deny treatments… https://t.co/MyppMlIl2t,2,Twitter for iPhone,
SmurfetteMom,1428029652677898241,"New York, USA",2023-03-03 13:12:27,@NoNamer25 @Noyb1111111 @washingtonpost The violence is propagated by the right and still is every day in every sta… https://t.co/pLdsnJ18cF,0,Twitter for iPhone,
Dr. Buzz aka J. Buzz Von Ornsteiner,873604340359057409,"Brooklyn, New York",2023-03-03 12:51:41,"Costume designer for film &amp; the stage, Adrian was #BornOnThisDay, March 3, 1903. Remembered for being the head of c… https://t.co/7MvHbiFQQ2",6,Twitter Web App,
Tuch,1205184843832799239,"Manhattan, NY",2023-03-03 12:42:34,"@NitalynneH They may have abilities, but saying they were hired because they are LGBTQ isn’t homophonic, it’s just… https://t.co/TgpCCyKOcD",0,Twitter for iPhone,
Jay Davis 🇺🇸,1541647498330112000,"Newark, NJ",2023-03-03 12:36:35,@AllSoul1865 I love seeing entitled feminists get that work. They sat up and defended homosexuality to spite straig… https://t.co/w2Q5G4HPmt,0,Twitter Web App,
Dorsey Girl 😷,1179480644126162944,"New York, New York ",2023-03-03 12:27:58,While the verdict was deserved let's be clear: Alan Wilson is not the hero here.  His stance on LGBTQ rights and ab… https://t.co/bYYbcs5yQG,0,Twitter for iPad,
"Dr. Wanda Montalvo PhD, RN, FAAN",236442747,New York,2023-03-03 12:19:21,Defending #LGBTQ+ from legislative harmful l policies.  More of this @lgbtqnation  https://t.co/LiRWWQGlHH,0,Twitter for iPhone,
Out Leadership,849786595,New York,2023-03-03 12:01:13,"#dragban #tennessee #TNDragBan #lgbt #lgbtq 

Read more from our friends at NBC News: https://t.co/1brWtWxuJh",0,Loomly,
Out Leadership,849786595,New York,2023-03-03 12:01:11,States demonstrating open hostility to LGBTQ+ people face serious economic repercussions as consumers and corporati… https://t.co/bdrcSAZ3e4,0,Loomly,
Out Leadership,849786595,New York,2023-03-03 12:01:11,"Critics worry the law gives police broad discretion to target the LGBTQ+ community, especially transgender people,… https://t.co/bEdBnuCNgt",0,Loomly,
Out Leadership,849786595,New York,2023-03-03 12:01:08,"Fueling a contrived moral panic demonizing the LGBTQ+ community, Tennessee Gov. Bill Lee signed into law Thursday a… https://t.co/kYnXtgthME",0,Loomly,
BrooklynDad_Defiant!☮️,1640929196,"Brooklyn, NY",2023-03-03 11:30:00,"So, let me get this straight:

MAGA wants to bring back lynching.
They want to ban Black history.
They want to ban… https://t.co/CqI0h3xtuM",5690,Twitter Web App,
John Doe,1736013541,"Manhattan, NY",2023-03-03 11:26:49,Okay it's once again time for  the LGBTQ  community to go after the politicians in certain states and start making… https://t.co/VUVESNY8NH,0,Twitter for Android,
kai,1393763590717403139,nyc,2023-03-03 11:04:53,@fartsmeller42 uhm?? :///// how dare u say that?? thats rude to the lgbtq community. ://////,0,Twitter for iPhone,
Beloved,430916612,NYC ,2023-03-03 10:11:31,"@thehill •lgbtq are Less than 3%
They are no majority.. they want you believe that there are so many of them .. they are children of the lie",0,Twitter for iPhone,
Jonathan Joseph,972405763191853056,"New York City, NY",2023-03-03 09:47:51,"@OmarRudberg won for Breakout Muscial Artist yesterday during The 2023 Queerties Awards, I hope his best friend,… https://t.co/NbrVcXfrwL",0,Twitter for Android,
TROLLHELL.COM,812778876107714560,"Manhattan, NY",2023-03-03 09:37:32,@LegionOfLight23 @JiveGringoCoog @AngelusColorado @LadyLNorth @MasterFrederick @ericareport Yet there are LGBTQ Ppl… https://t.co/w2C53ypvNZ,0,Twitter for Android,
TROLLHELL.COM,812778876107714560,"Manhattan, NY",2023-03-03 09:36:04,@LegionOfLight23 @JiveGringoCoog @AngelusColorado @LadyLNorth @MasterFrederick @ericareport Marco Rubio used 2b for… https://t.co/MWyspVyakn,0,Twitter for Android,
STEF PURE/HONEY 🍯,1561189201252478976,Brooklyn,2023-03-03 09:34:59,@y19379 @Cobratate Lgbtq black and womens rights!! Terrifying and threatening!!!,0,Twitter Web App,
Cristiano Ronaldo fanpage🆗,2503628037,"New York, USA",2023-03-03 08:36:31,"This is march where is davido @davido are you preparing new jam for us I can't wait #30BG 

Leak • David Hundeyin •… https://t.co/73rcN2IPeh",1,Twitter for Android,
